年月日,列車番号,停車駅名,フェンダー部分(東京方向),台車部分,フェンダー部分(金沢方向),合計
2016-08-08,570E,富山,0.0,0.0,0.0,0.0
2016-08-08,556E,富山,0.0,0.0,0.0,0.0
2016-08-08,560E,富山,0.0,0.0,0.0,0.0
2016-08-08,578E,糸魚川,0.0,0.0,0.0,0.0
2016-08-08,570E,糸魚川,0.0,0.0,0.0,0.0
2016-08-08,3500E,富山,0.0,0.0,0.0,0.0
2016-08-08,552E,富山,0.0,0.0,0.0,0.0
2016-08-08,576E,糸魚川,0.0,0.0,0.0,0.0
2016-08-08,3512E,富山,0.0,0.0,0.0,0.0
2016-08-08,9536E,富山,0.0,0.0,0.0,0.0
2016-08-08,576E,富山,0.0,0.0,0.0,0.0
2016-08-08,3510E,富山,0.0,0.0,0.0,0.0
2016-08-08,564E,糸魚川,0.0,0.0,0.0,0.0
2016-08-08,590E,糸魚川,0.0,0.0,0.0,0.0
2016-08-08,566E,富山,0.0,0.0,0.0,0.0
2016-08-08,3508E,富山,0.0,0.0,0.0,0.0
2016-08-08,590E,富山,0.0,0.0,0.0,0.0
2016-08-08,574E,富山,0.0,0.0,0.0,0.0
2016-08-08,3502E,富山,0.0,0.0,0.0,0.0
2016-08-08,3504E,富山,0.0,0.0,0.0,0.0
2016-08-08,554E,富山,0.0,0.0,0.0,0.0
2016-08-08,556E,糸魚川,0.0,0.0,0.0,0.0
2016-08-08,554E,糸魚川,0.0,0.0,0.0,0.0
2016-08-08,8528E,富山,0.0,0.0,0.0,0.0
2016-08-08,8532E,富山,0.0,0.0,0.0,0.0
2016-08-08,578E,富山,0.0,0.0,0.0,0.0
2016-08-08,568E,富山,0.0,0.0,0.0,0.0
2016-08-08,574E,糸魚川,0.0,0.0,0.0,0.0
2016-08-08,564E,富山,0.0,0.0,0.0,0.0
2016-08-08,3514E,富山,0.0,0.0,0.0,0.0
2016-08-08,566E,糸魚川,0.0,0.0,0.0,0.0
2016-08-08,8530E,富山,0.0,0.0,0.0,0.0
2016-08-08,3518E,富山,0.0,0.0,0.0,0.0
2016-08-08,562E,糸魚川,0.0,0.0,0.0,0.0
2016-08-08,572E,富山,0.0,0.0,0.0,0.0
2016-08-08,560E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,572E,富山,0.0,0.0,0.0,0.0
2016-08-09,3518E,富山,0.0,0.0,0.0,0.0
2016-08-09,560E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,554E,富山,0.0,0.0,0.0,0.0
2016-08-09,556E,富山,0.0,0.0,0.0,0.0
2016-08-09,576E,富山,0.0,0.0,0.0,0.0
2016-08-09,566E,富山,0.0,0.0,0.0,0.0
2016-08-09,574E,富山,0.0,0.0,0.0,0.0
2016-08-09,560E,富山,0.0,0.0,0.0,0.0
2016-08-09,3508E,富山,0.0,0.0,0.0,0.0
2016-08-09,578E,富山,0.0,0.0,0.0,0.0
2016-08-09,558E,富山,0.0,0.0,0.0,0.0
2016-08-09,564E,富山,0.0,0.0,0.0,0.0
2016-08-09,3516E,富山,0.0,0.0,0.0,0.0
2016-08-09,552E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,3500E,富山,0.0,0.0,0.0,0.0
2016-08-09,574E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,3510E,富山,0.0,0.0,0.0,0.0
2016-08-09,572E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,590E,富山,0.0,0.0,0.0,0.0
2016-08-09,556E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,8530E,富山,0.0,0.0,0.0,0.0
2016-08-09,8528E,富山,0.0,0.0,0.0,0.0
2016-08-09,3504E,富山,0.0,0.0,0.0,0.0
2016-08-09,3506E,富山,0.0,0.0,0.0,0.0
2016-08-09,554E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,562E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,566E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,3502E,富山,0.0,0.0,0.0,0.0
2016-08-09,568E,富山,0.0,0.0,0.0,0.0
2016-08-09,3514E,富山,0.0,0.0,0.0,0.0
2016-08-09,8532E,富山,0.0,0.0,0.0,0.0
2016-08-09,568E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,552E,富山,0.0,0.0,0.0,0.0
2016-08-09,3512E,富山,0.0,0.0,0.0,0.0
2016-08-09,564E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,9536E,富山,0.0,0.0,0.0,0.0
2016-08-09,576E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,590E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,562E,富山,0.0,0.0,0.0,0.0
2016-08-09,558E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,570E,糸魚川,0.0,0.0,0.0,0.0
2016-08-09,570E,富山,0.0,0.0,0.0,0.0
2016-08-09,578E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,3506E,富山,0.0,0.0,0.0,0.0
2016-08-10,8528E,富山,0.0,0.0,0.0,0.0
2016-08-10,3518E,富山,0.0,0.0,0.0,0.0
2016-08-10,562E,富山,0.0,0.0,0.0,0.0
2016-08-10,590E,富山,0.0,0.0,0.0,0.0
2016-08-10,8530E,富山,0.0,0.0,0.0,0.0
2016-08-10,554E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,9536E,富山,0.0,0.0,0.0,0.0
2016-08-10,572E,富山,0.0,0.0,0.0,0.0
2016-08-10,578E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,564E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,3500E,富山,0.0,0.0,0.0,0.0
2016-08-10,3502E,富山,0.0,0.0,0.0,0.0
2016-08-10,568E,富山,0.0,0.0,0.0,0.0
2016-08-10,574E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,556E,富山,0.0,0.0,0.0,0.0
2016-08-10,560E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,3514E,富山,0.0,0.0,0.0,0.0
2016-08-10,552E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,3512E,富山,0.0,0.0,0.0,0.0
2016-08-10,8532E,富山,0.0,0.0,0.0,0.0
2016-08-10,574E,富山,0.0,0.0,0.0,0.0
2016-08-10,572E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,566E,富山,0.0,0.0,0.0,0.0
2016-08-10,576E,富山,0.0,0.0,0.0,0.0
2016-08-10,576E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,3510E,富山,0.0,0.0,0.0,0.0
2016-08-10,560E,富山,0.0,0.0,0.0,0.0
2016-08-10,590E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,570E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,570E,富山,0.0,0.0,0.0,0.0
2016-08-10,558E,富山,0.0,0.0,0.0,0.0
2016-08-10,552E,富山,0.0,0.0,0.0,0.0
2016-08-10,568E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,566E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,3516E,富山,0.0,0.0,0.0,0.0
2016-08-10,564E,富山,0.0,0.0,0.0,0.0
2016-08-10,558E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,562E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,554E,富山,0.0,0.0,0.0,0.0
2016-08-10,3504E,富山,0.0,0.0,0.0,0.0
2016-08-10,556E,糸魚川,0.0,0.0,0.0,0.0
2016-08-10,3508E,富山,0.0,0.0,0.0,0.0
2016-08-10,578E,富山,0.0,0.0,0.0,0.0
2016-08-11,556E,富山,0.0,0.0,0.0,0.0
2016-08-11,562E,富山,0.0,0.0,0.0,0.0
2016-08-11,574E,富山,0.0,0.0,0.0,0.0
2016-08-11,566E,富山,0.0,0.0,0.0,0.0
2016-08-11,3512E,富山,0.0,0.0,0.0,0.0
2016-08-11,576E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,560E,富山,0.0,0.0,0.0,0.0
2016-08-11,3504E,富山,0.0,0.0,0.0,0.0
2016-08-11,8530E,富山,0.0,0.0,0.0,0.0
2016-08-11,572E,富山,0.0,0.0,0.0,0.0
2016-08-11,9536E,富山,0.0,0.0,0.0,0.0
2016-08-11,570E,富山,0.0,0.0,0.0,0.0
2016-08-11,552E,富山,0.0,0.0,0.0,0.0
2016-08-11,554E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,3508E,富山,0.0,0.0,0.0,0.0
2016-08-11,554E,富山,0.0,0.0,0.0,0.0
2016-08-11,8532E,富山,0.0,0.0,0.0,0.0
2016-08-11,3516E,富山,0.0,0.0,0.0,0.0
2016-08-11,560E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,564E,富山,0.0,0.0,0.0,0.0
2016-08-11,562E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,568E,富山,0.0,0.0,0.0,0.0
2016-08-11,574E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,3514E,富山,0.0,0.0,0.0,0.0
2016-08-11,590E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,568E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,3518E,富山,0.0,0.0,0.0,0.0
2016-08-11,566E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,3510E,富山,0.0,0.0,0.0,0.0
2016-08-11,590E,富山,0.0,0.0,0.0,0.0
2016-08-11,8528E,富山,0.0,0.0,0.0,0.0
2016-08-11,576E,富山,0.0,0.0,0.0,0.0
2016-08-11,556E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,572E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,3500E,富山,0.0,0.0,0.0,0.0
2016-08-11,3502E,富山,0.0,0.0,0.0,0.0
2016-08-11,558E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,552E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,3506E,富山,0.0,0.0,0.0,0.0
2016-08-11,570E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,558E,富山,0.0,0.0,0.0,0.0
2016-08-11,578E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,564E,糸魚川,0.0,0.0,0.0,0.0
2016-08-11,578E,富山,0.0,0.0,0.0,0.0
2016-08-12,560E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,3516E,富山,0.0,0.0,0.0,0.0
2016-08-12,3514E,富山,0.0,0.0,0.0,0.0
2016-08-12,570E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,576E,富山,0.0,0.0,0.0,0.0
2016-08-12,566E,富山,0.0,0.0,0.0,0.0
2016-08-12,556E,富山,0.0,0.0,0.0,0.0
2016-08-12,558E,富山,0.0,0.0,0.0,0.0
2016-08-12,560E,富山,0.0,0.0,0.0,0.0
2016-08-12,3510E,富山,0.0,0.0,0.0,0.0
2016-08-12,572E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,576E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,552E,富山,0.0,0.0,0.0,0.0
2016-08-12,562E,富山,0.0,0.0,0.0,0.0
2016-08-12,3506E,富山,0.0,0.0,0.0,0.0
2016-08-12,3512E,富山,0.0,0.0,0.0,0.0
2016-08-12,564E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,578E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,9536E,富山,0.0,0.0,0.0,0.0
2016-08-12,568E,富山,0.0,0.0,0.0,0.0
2016-08-12,8528E,富山,0.0,0.0,0.0,0.0
2016-08-12,3502E,富山,0.0,0.0,0.0,0.0
2016-08-12,554E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,8530E,富山,0.0,0.0,0.0,0.0
2016-08-12,556E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,3504E,富山,0.0,0.0,0.0,0.0
2016-08-12,590E,富山,0.0,0.0,0.0,0.0
2016-08-12,8532E,富山,0.0,0.0,0.0,0.0
2016-08-12,562E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,566E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,564E,富山,0.0,0.0,0.0,0.0
2016-08-12,568E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,570E,富山,0.0,0.0,0.0,0.0
2016-08-12,554E,富山,0.0,0.0,0.0,0.0
2016-08-12,558E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,574E,富山,0.0,0.0,0.0,0.0
2016-08-12,3518E,富山,0.0,0.0,0.0,0.0
2016-08-12,578E,富山,0.0,0.0,0.0,0.0
2016-08-12,552E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,574E,糸魚川,0.0,0.0,0.0,0.0
2016-08-12,572E,富山,0.0,0.0,0.0,0.0
2016-08-12,3508E,富山,0.0,0.0,0.0,0.0
2016-08-12,3500E,富山,0.0,0.0,0.0,0.0
2016-08-12,590E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,3518E,富山,0.0,0.0,0.0,0.0
2016-08-13,556E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,578E,富山,0.0,0.0,0.0,0.0
2016-08-13,558E,富山,0.0,0.0,0.0,0.0
2016-08-13,3510E,富山,0.0,0.0,0.0,0.0
2016-08-13,590E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,578E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,9536E,富山,0.0,0.0,0.0,0.0
2016-08-13,564E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,552E,富山,0.0,0.0,0.0,0.0
2016-08-13,3500E,富山,0.0,0.0,0.0,0.0
2016-08-13,8532E,富山,0.0,0.0,0.0,0.0
2016-08-13,566E,富山,0.0,0.0,0.0,0.0
2016-08-13,568E,富山,0.0,0.0,0.0,0.0
2016-08-13,554E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,572E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,552E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,574E,富山,0.0,0.0,0.0,0.0
2016-08-13,572E,富山,0.0,0.0,0.0,0.0
2016-08-13,560E,富山,0.0,0.0,0.0,0.0
2016-08-13,570E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,556E,富山,0.0,0.0,0.0,0.0
2016-08-13,3514E,富山,0.0,0.0,0.0,0.0
2016-08-13,554E,富山,0.0,0.0,0.0,0.0
2016-08-13,562E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,3506E,富山,0.0,0.0,0.0,0.0
2016-08-13,590E,富山,0.0,0.0,0.0,0.0
2016-08-13,576E,富山,0.0,0.0,0.0,0.0
2016-08-13,8530E,富山,0.0,0.0,0.0,0.0
2016-08-13,3502E,富山,0.0,0.0,0.0,0.0
2016-08-13,3508E,富山,0.0,0.0,0.0,0.0
2016-08-13,3512E,富山,0.0,0.0,0.0,0.0
2016-08-13,564E,富山,0.0,0.0,0.0,0.0
2016-08-13,562E,富山,0.0,0.0,0.0,0.0
2016-08-13,558E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,566E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,8528E,富山,0.0,0.0,0.0,0.0
2016-08-13,560E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,3516E,富山,0.0,0.0,0.0,0.0
2016-08-13,574E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,568E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,576E,糸魚川,0.0,0.0,0.0,0.0
2016-08-13,3504E,富山,0.0,0.0,0.0,0.0
2016-08-13,570E,富山,0.0,0.0,0.0,0.0
2016-08-14,3500E,富山,0.0,0.0,0.0,0.0
2016-08-14,568E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,566E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,554E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,574E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,552E,富山,0.0,0.0,0.0,0.0
2016-08-14,590E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,576E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,576E,富山,0.0,0.0,0.0,0.0
2016-08-14,3504E,富山,0.0,0.0,0.0,0.0
2016-08-14,552E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,3510E,富山,0.0,0.0,0.0,0.0
2016-08-14,562E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,590E,富山,0.0,0.0,0.0,0.0
2016-08-14,570E,富山,0.0,0.0,0.0,0.0
2016-08-14,556E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,8532E,富山,0.0,0.0,0.0,0.0
2016-08-14,3518E,富山,0.0,0.0,0.0,0.0
2016-08-14,560E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,562E,富山,0.0,0.0,0.0,0.0
2016-08-14,3512E,富山,0.0,0.0,0.0,0.0
2016-08-14,570E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,564E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,578E,富山,0.0,0.0,0.0,0.0
2016-08-14,558E,富山,0.0,0.0,0.0,0.0
2016-08-14,3516E,富山,0.0,0.0,0.0,0.0
2016-08-14,572E,富山,0.0,0.0,0.0,0.0
2016-08-14,9536E,富山,0.0,0.0,0.0,0.0
2016-08-14,578E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,564E,富山,0.0,0.0,0.0,0.0
2016-08-14,8530E,富山,0.0,0.0,0.0,0.0
2016-08-14,558E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,554E,富山,0.0,0.0,0.0,0.0
2016-08-14,3508E,富山,0.0,0.0,0.0,0.0
2016-08-14,572E,糸魚川,0.0,0.0,0.0,0.0
2016-08-14,574E,富山,0.0,0.0,0.0,0.0
2016-08-14,556E,富山,0.0,0.0,0.0,0.0
2016-08-14,568E,富山,0.0,0.0,0.0,0.0
2016-08-14,3506E,富山,0.0,0.0,0.0,0.0
2016-08-14,566E,富山,0.0,0.0,0.0,0.0
2016-08-14,560E,富山,0.0,0.0,0.0,0.0
2016-08-14,8528E,富山,0.0,0.0,0.0,0.0
2016-08-14,3514E,富山,0.0,0.0,0.0,0.0
2016-08-14,3502E,富山,0.0,0.0,0.0,0.0
2016-08-15,8530E,富山,0.0,0.0,0.0,0.0
2016-08-15,590E,富山,0.0,0.0,0.0,0.0
2016-08-15,562E,富山,0.0,0.0,0.0,0.0
2016-08-15,552E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,572E,富山,0.0,0.0,0.0,0.0
2016-08-15,3504E,富山,0.0,0.0,0.0,0.0
2016-08-15,564E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,3512E,富山,0.0,0.0,0.0,0.0
2016-08-15,574E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,9536E,富山,0.0,0.0,0.0,0.0
2016-08-15,3500E,富山,0.0,0.0,0.0,0.0
2016-08-15,576E,富山,0.0,0.0,0.0,0.0
2016-08-15,554E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,568E,富山,0.0,0.0,0.0,0.0
2016-08-15,8528E,富山,0.0,0.0,0.0,0.0
2016-08-15,556E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,558E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,3516E,富山,0.0,0.0,0.0,0.0
2016-08-15,3506E,富山,0.0,0.0,0.0,0.0
2016-08-15,570E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,570E,富山,0.0,0.0,0.0,0.0
2016-08-15,568E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,3502E,富山,0.0,0.0,0.0,0.0
2016-08-15,574E,富山,0.0,0.0,0.0,0.0
2016-08-15,3514E,富山,0.0,0.0,0.0,0.0
2016-08-15,552E,富山,0.0,0.0,0.0,0.0
2016-08-15,560E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,566E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,576E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,572E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,3518E,富山,0.0,0.0,0.0,0.0
2016-08-15,564E,富山,0.0,0.0,0.0,0.0
2016-08-15,558E,富山,0.0,0.0,0.0,0.0
2016-08-15,3508E,富山,0.0,0.0,0.0,0.0
2016-08-15,590E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,578E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,3510E,富山,0.0,0.0,0.0,0.0
2016-08-15,566E,富山,0.0,0.0,0.0,0.0
2016-08-15,578E,富山,0.0,0.0,0.0,0.0
2016-08-15,562E,糸魚川,0.0,0.0,0.0,0.0
2016-08-15,8532E,富山,0.0,0.0,0.0,0.0
2016-08-15,556E,富山,0.0,0.0,0.0,0.0
2016-08-15,554E,富山,0.0,0.0,0.0,0.0
2016-08-15,560E,富山,0.0,0.0,0.0,0.0
2016-08-16,572E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,9536E,富山,0.0,0.0,0.0,0.0
2016-08-16,574E,富山,0.0,0.0,0.0,0.0
2016-08-16,558E,富山,0.0,0.0,0.0,0.0
2016-08-16,566E,富山,0.0,0.0,0.0,0.0
2016-08-16,8532E,富山,0.0,0.0,0.0,0.0
2016-08-16,560E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,558E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,574E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,3518E,富山,0.0,0.0,0.0,0.0
2016-08-16,564E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,570E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,564E,富山,0.0,0.0,0.0,0.0
2016-08-16,3512E,富山,0.0,0.0,0.0,0.0
2016-08-16,562E,富山,0.0,0.0,0.0,0.0
2016-08-16,578E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,554E,富山,0.0,0.0,0.0,0.0
2016-08-16,8530E,富山,0.0,0.0,0.0,0.0
2016-08-16,3514E,富山,0.0,0.0,0.0,0.0
2016-08-16,572E,富山,0.0,0.0,0.0,0.0
2016-08-16,3500E,富山,0.0,0.0,0.0,0.0
2016-08-16,556E,富山,0.0,0.0,0.0,0.0
2016-08-16,568E,富山,0.0,0.0,0.0,0.0
2016-08-16,590E,富山,0.0,0.0,0.0,0.0
2016-08-16,552E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,562E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,3510E,富山,0.0,0.0,0.0,0.0
2016-08-16,590E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,3506E,富山,0.0,0.0,0.0,0.0
2016-08-16,3504E,富山,0.0,0.0,0.0,0.0
2016-08-16,560E,富山,0.0,0.0,0.0,0.0
2016-08-16,576E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,566E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,554E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,570E,富山,0.0,0.0,0.0,0.0
2016-08-16,552E,富山,0.0,0.0,0.0,0.0
2016-08-16,576E,富山,0.0,0.0,0.0,0.0
2016-08-16,8528E,富山,0.0,0.0,0.0,0.0
2016-08-16,578E,富山,0.0,0.0,0.0,0.0
2016-08-16,3516E,富山,0.0,0.0,0.0,0.0
2016-08-16,568E,糸魚川,0.0,0.0,0.0,0.0
2016-08-16,3502E,富山,0.0,0.0,0.0,0.0
2016-08-16,3508E,富山,0.0,0.0,0.0,0.0
2016-08-16,556E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,556E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,3518E,富山,0.0,0.0,0.0,0.0
2016-08-17,570E,富山,0.0,0.0,0.0,0.0
2016-08-17,9536E,富山,0.0,0.0,0.0,0.0
2016-08-17,8530E,富山,0.0,0.0,0.0,0.0
2016-08-17,8532E,富山,0.0,0.0,0.0,0.0
2016-08-17,590E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,568E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,3500E,富山,0.0,0.0,0.0,0.0
2016-08-17,3512E,富山,0.0,0.0,0.0,0.0
2016-08-17,560E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,572E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,3504E,富山,0.0,0.0,0.0,0.0
2016-08-17,564E,富山,0.0,0.0,0.0,0.0
2016-08-17,576E,富山,0.0,0.0,0.0,0.0
2016-08-17,560E,富山,0.0,0.0,0.0,0.0
2016-08-17,570E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,568E,富山,0.0,0.0,0.0,0.0
2016-08-17,578E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,574E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,3508E,富山,0.0,0.0,0.0,0.0
2016-08-17,566E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,574E,富山,0.0,0.0,0.0,0.0
2016-08-17,552E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,590E,富山,0.0,0.0,0.0,0.0
2016-08-17,3502E,富山,0.0,0.0,0.0,0.0
2016-08-17,554E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,3516E,富山,0.0,0.0,0.0,0.0
2016-08-17,578E,富山,0.0,0.0,0.0,0.0
2016-08-17,558E,富山,0.0,0.0,0.0,0.0
2016-08-17,552E,富山,0.0,0.0,0.0,0.0
2016-08-17,562E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,562E,富山,0.0,0.0,0.0,0.0
2016-08-17,3510E,富山,0.0,0.0,0.0,0.0
2016-08-17,566E,富山,0.0,0.0,0.0,0.0
2016-08-17,3514E,富山,0.0,0.0,0.0,0.0
2016-08-17,554E,富山,0.0,0.0,0.0,0.0
2016-08-17,564E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,3506E,富山,0.0,0.0,0.0,0.0
2016-08-17,572E,富山,0.0,0.0,0.0,0.0
2016-08-17,556E,富山,0.0,0.0,0.0,0.0
2016-08-17,8528E,富山,0.0,0.0,0.0,0.0
2016-08-17,558E,糸魚川,0.0,0.0,0.0,0.0
2016-08-17,576E,糸魚川,0.0,0.0,0.0,0.0
2016-08-18,560E,富山,0.0,0.0,0.0,0.0
2016-08-18,572E,富山,0.0,0.0,0.0,0.0
2016-08-18,576E,糸魚川,0.0,0.0,0.0,0.0
2016-08-18,578E,富山,0.0,0.0,0.0,0.0
2016-08-18,3518E,富山,0.0,0.0,0.0,0.0
2016-08-18,590E,糸魚川,0.0,0.0,0.0,0.0
2016-08-18,3504E,富山,0.0,0.0,0.0,0.0
2016-08-18,8532E,富山,0.0,0.0,0.0,0.0
2016-08-18,578E,糸魚川,0.0,0.0,0.0,0.0
2016-08-18,554E,富山,0.0,0.0,0.0,0.0
2016-08-18,560E,糸魚川,0.0,0.0,0.0,0.0
2016-08-18,574E,富山,0.0,0.0,0.0,0.0
2016-08-18,570E,富山,0.0,0.0,0.0,0.0
2016-08-18,552E,富山,0.0,0.0,0.0,0.0
2016-08-18,552E,糸魚川,0.0,0.0,0.0,0.0
2016-08-18,9536E,富山,0.0,0.0,0.0,0.0
2016-08-18,3508E,富山,0.0,0.0,0.0,0.0
2016-08-18,558E,糸魚川,0.0,0.0,0.0,0.0
2016-08-18,564E,富山,0.0,0.0,0.0,0.0
2016-08-18,3512E,富山,0.0,0.0,0.0,0.0
2016-08-18,3516E,富山,0.0,0.0,0.0,0.0
2016-08-18,3514E,富山,0.0,0.0,0.0,0.0
2016-08-18,562E,糸魚川,0.0,0.0,0.0,0.0
2016-08-18,566E,富山,0.0,0.0,0.0,0.0
2016-08-18,590E,富山,0.0,0.0,0.0,0.0
2016-08-18,576E,富山,0.0,0.0,0.0,0.0
2016-08-18,574E,糸魚川,0.0,0.0,0.0,0.0
2016-08-18,568E,富山,0.0,0.0,0.0,0.0
